dataset,fpr,tpr
2021_Team07_hcp,0.2615597465957912,0.9076655052264808
2021_Team07_hcp,0.2655768343891842,0.9128919860627178
2021_Team07_hcp,0.2659287846792398,0.9163763066202091
2021_Team07_hcp,0.26750649287604067,0.9181184668989547
2021_Team07_hcp,0.26816184858855796,0.9233449477351916
2021_Team07_hcp,0.26836816427583193,0.9233449477351916
2021_Team07_hcp,0.2687807956503799,0.926829268292683
2021_Team07_hcp,0.2716570790553169,0.9285714285714286
2021_Team07_hcp,0.27179057744120005,0.9303135888501742
2021_Team07_hcp,0.27179057744120005,0.9337979094076655
2021_Team07_hcp,0.27200902934537247,0.9337979094076655
2021_Team07_hcp,0.27265224884099126,0.9372822299651568
2021_Team07_hcp,0.2730648802155392,0.9390243902439024
2021_Team07_hcp,0.27308915264933614,0.9407665505226481
2021_Team07_hcp,0.2734168305055948,0.9425087108013938
2021_Team07_hcp,0.27376878079565037,0.9442508710801394
2021_Team07_hcp,0.27448481759266,0.945993031358885
2021_Team07_hcp,0.27448481759266,0.9494773519163763
2021_Team07_hcp,0.2751887181727712,0.9512195121951219
2021_Team07_hcp,0.27524939925726355,0.9512195121951219
2021_Team07_hcp,0.27639020364571953,0.9547038327526133
2021_Team08_hcp,0.01603194252287677,0.2264808362369338
2021_Team08_hcp,0.016493118765018567,0.2264808362369338
2021_Team08_hcp,0.017039248525449645,0.23170731707317074
2021_Team08_hcp,0.01754896963518532,0.23693379790940766
2021_Team08_hcp,0.018070826961819463,0.24041811846689895
2021_Team08_hcp,0.018750455108133692,0.2421602787456446
2021_Team08_hcp,0.019272312434767833,0.24390243902439024
2021_Team08_hcp,0.020085438966965217,0.2508710801393728
2021_Team08_hcp,0.020704386028787106,0.25261324041811845
2021_Team08_hcp,0.02128692443991359,0.25609756097560976
2021_Team08_hcp,0.02189373528483701,0.2665505226480836
2021_Team08_hcp,0.02252481856355737,0.2700348432055749
2021_Team08_hcp,0.023301536445059345,0.2770034843205575
2021_Team08_hcp,0.0241632078448506,0.28397212543554007
2021_Team08_hcp,0.024927789509454113,0.29442508710801396
2021_Team08_hcp,0.025753052258549965,0.2961672473867596
2021_Team08_hcp,0.026517633923153476,0.3048780487804878
2021_Team08_hcp,0.027512803708827884,0.3170731707317073
2021_Team08_hcp,0.028520109711400763,0.31881533101045295
2021_Team08_hcp,0.029575960581567515,0.32926829268292684
2021_Team08_hcp,0.0308866720066021,0.3344947735191638
2021_Team08_hcp,0.03222165586543363,0.34146341463414637
2021_Team08_hcp,0.03371441054394524,0.34668989547038326
2021_Team08_hcp,0.03517075657176145,0.34843205574912894
2021_Team08_hcp,0.03696691667273477,0.35714285714285715
2021_Team08_hcp,0.03933347896793612,0.3641114982578397
2021_Team08_hcp,0.04159081531105124,0.3693379790940767
2021_Team08_hcp,0.043751061918978616,0.37282229965156793
2021_Team08_hcp,0.04587489987621059,0.3832752613240418
2021_Team08_hcp,0.04867836597975679,0.3885017421602787
2021_Team08_hcp,0.051445423432607586,0.397212543554007
2021_Team08_hcp,0.05492851768246802,0.4024390243902439
2021_Team08_hcp,0.058702881137891696,0.41289198606271776
2021_Team08_hcp,0.0629262846185587,0.42334494773519166
2021_Team08_hcp,0.06785358867933687,0.43031358885017423
2021_Team08_hcp,0.07404305929755577,0.44947735191637633
2021_Team08_hcp,0.08307240467001627,0.45818815331010454
2021_Team08_hcp,0.09668924003009782,0.47735191637630664
2021_Team08_hcp,0.11949319158231995,0.5052264808362369
2021_Team08_hcp,0.26874438699968445,0.573170731707317
2021_Team09_hcp,0.07244107866695794,0.4651567944250871
2021_Team09_hcp,0.07899463579213088,0.47560975609756095
2021_Team09_hcp,0.08257481977717905,0.47560975609756095
2021_Team09_hcp,0.08501419937377121,0.47560975609756095
2021_Team09_hcp,0.0902813175077065,0.47560975609756095
2021_Team09_hcp,0.09303623874365882,0.47560975609756095
2021_Team09_hcp,0.09678632976528556,0.4808362369337979
2021_Team09_hcp,0.09920143692808078,0.48257839721254353
2021_Team09_hcp,0.10130100245151581,0.5034843205574913
2021_Team09_hcp,0.10212626520061166,0.5052264808362369
2021_Team09_hcp,0.10355833879463094,0.5052264808362369
2021_Team09_hcp,0.10499041238865021,0.5087108013937283
2021_Team09_hcp,0.10675016383892813,0.5104529616724739
2021_Team09_hcp,0.10831573581883056,0.5139372822299652
2021_Team09_hcp,0.1128304085050608,0.5139372822299652
2021_Team09_hcp,0.11300031554163936,0.5156794425087108
2021_Team09_hcp,0.11400762154421223,0.5174216027874564
2021_Team09_hcp,0.11571882812689628,0.519163763066202
2021_Team09_hcp,0.12461467511347363,0.5261324041811847
2021_Team09_hcp,0.13502754921235952,0.5278745644599303
2021_Team09_hcp,0.14666618121799072,0.5331010452961672
2021_Team09_hcp,0.14678754338697542,0.5348432055749129
2021_Team09_hcp,0.15188475448433214,0.5348432055749129
2021_Team09_hcp,0.1540935459598534,0.5365853658536586
2021_Team09_hcp,0.16226121993252263,0.5383275261324042
2021_Team09_hcp,0.1681108764775844,0.5400696864111498
2021_Team09_hcp,0.17039248525449646,0.5418118466898955
2021_Team09_hcp,0.18093885773926552,0.5418118466898955
2021_Team09_hcp,0.18933711983300566,0.5435540069686411
2021_Team09_hcp,0.19153377509162844,0.5435540069686411
2021_Team09_hcp,0.1922376756717396,0.5452961672473867
2021_Team09_hcp,0.19299012111944464,0.5452961672473867
2021_Team09_hcp,0.1977353819267458,0.5470383275261324
2021_Team09_hcp,0.20138838321318478,0.5470383275261324
2021_Team09_hcp,0.20592732833321198,0.5470383275261324
2021_Team09_hcp,0.20975023665622952,0.5505226480836237
2021_Team09_hcp,0.2107575426588024,0.5505226480836237
2021_Team09_hcp,0.2114857156727105,0.5522648083623694
2021_Team09_hcp,0.21757809655574165,0.554006968641115
2021_Team09_hcp,0.21945921017500425,0.554006968641115
2021_Team09_hcp,0.2258185878298017,0.5557491289198606
2021_Team09_hcp,0.22846428311366782,0.5609756097560976
2021_Team09_hcp,0.23521201970921624,0.5627177700348432
2021_Team09_hcp,0.23760285443821452,0.5644599303135889
2021_Team09_hcp,0.23897424694774144,0.5662020905923345
2021_Team09_hcp,0.2517900919925241,0.5662020905923345
2021_Team09_hcp,0.2562683560280589,0.5696864111498258
2021_Team09_hcp,0.2661957814510061,0.5749128919860628
2021_Team09_hcp,0.2670089079832035,0.5766550522648084
2021_Team09_hcp,0.2691570183742324,0.5766550522648084
2021_Team09_hcp,0.27305274399864077,0.5818815331010453
2021_Team09_hcp,0.28003106871526007,0.5871080139372822
2021_Team09_hcp,0.2920459234447438,0.5905923344947736
2021_Team09_hcp,0.29210660452923615,0.5923344947735192
2021_Team09_hcp,0.2950921138862594,0.5975609756097561
2021_Team09_hcp,0.29520133983834557,0.6045296167247387
2021_Team11_hcp,0.002815602320444671,0.059233449477351915
2021_Team11_hcp,0.009126435107648243,0.06968641114982578
2021_Team11_hcp,0.014794048399232991,0.07665505226480836
2021_Team11_hcp,0.015534357630039564,0.078397212543554
2021_Team11_hcp,0.01952717298963567,0.08536585365853659
2021_Team11_hcp,0.02922401029151193,0.1132404181184669
2021_Team11_hcp,0.0464088934197432,0.1445993031358885
2021_Team11_hcp,0.05775625621981116,0.1672473867595819
2021_Team11_hcp,0.06928566227335616,0.16898954703832753
2021_Team11_hcp,0.08279327168135149,0.18118466898954705
2021_Team11_hcp,0.09457753828976431,0.18641114982578397
2021_Team11_hcp,0.11199300953906648,0.18815331010452963
2021_Team11_hcp,0.12672637685380714,0.2229965156794425
2021_Team11_hcp,0.14580450981819948,0.24912891986062718
2021_Team11_hcp,0.17131483773878006,0.29094076655052264
2021_Team11_hcp,0.20358503847180756,0.4146341463414634
2021_Team11_hcp,0.2229665768586616,0.4181184668989547
2021_Team11_hcp,0.2599577659651933,0.5696864111498258
2021_Team11_hcp,0.2972402242772883,0.6689895470383276
2021_Team12_hcp,0.022415592611471153,0.27177700348432055
2021_Team12_hcp,0.02252481856355737,0.27177700348432055
2021_Team12_hcp,0.022998131022597637,0.2735191637630662
2021_Team12_hcp,0.02335008131265322,0.27526132404181186
2021_Team12_hcp,0.023374353746450156,0.2770034843205575
2021_Team12_hcp,0.023386489963348626,0.2787456445993031
2021_Team12_hcp,0.023483579698536372,0.2804878048780488
2021_Team12_hcp,0.02502487924464186,0.2804878048780488
2021_Team12_hcp,0.025121968979829608,0.2804878048780488
2021_Team12_hcp,0.025571009005072937,0.28222996515679444
2021_Team12_hcp,0.025704507390956092,0.28222996515679444
2021_Team12_hcp,0.026505497706255005,0.28222996515679444
2021_Team12_hcp,0.02760989344401563,0.28222996515679444
2021_Team12_hcp,0.02784048156508653,0.28397212543554007
2021_Team12_hcp,0.028119614553751306,0.28397212543554007
2021_Team12_hcp,0.028410883759314547,0.28397212543554007
2021_Team12_hcp,0.028410883759314547,0.28397212543554007
2021_Team12_hcp,0.02882351513386247,0.28397212543554007
2021_Team12_hcp,0.028884196218354814,0.28397212543554007
2021_Team12_hcp,0.028969149736644093,0.2874564459930314
2021_Team12_hcp,0.029005558387339498,0.2874564459930314
2021_Team12_hcp,0.029272555159105804,0.2874564459930314
2021_Team12_hcp,0.029491007063278236,0.2874564459930314
2021_Team12_hcp,0.02952741571397364,0.29094076655052264
2021_Team12_hcp,0.02967305031675526,0.29094076655052264
2021_Team12_hcp,0.0299279108716231,0.29094076655052264
2021_Team12_hcp,0.030012864389912377,0.29094076655052264
2021_Team12_hcp,0.030376950896866428,0.29094076655052264
2021_Team12_hcp,0.031092987693876063,0.2926829268292683
2021_Team12_hcp,0.03219738343163669,0.29965156794425085
2021_Team01_overall,0.0,0.003484320557491289
2021_Team01_overall,0.0,0.005226480836236933
2021_Team01_overall,0.0,0.010452961672473868
2021_Team01_overall,0.0,0.013937282229965157
2021_Team01_overall,1.21362168984684e-05,0.017421602787456445
2021_Team01_overall,2.427243379693681e-05,0.02613240418118467
2021_Team01_overall,4.854486759387363e-05,0.029616724738675958
2021_Team01_overall,9.708973518774727e-05,0.036585365853658534
2021_Team01_overall,0.0001213621689846841,0.03832752613240418
2021_Team01_overall,0.00015777081968008932,0.03832752613240418
2021_Team01_overall,0.00019417947037549455,0.041811846689895474
2021_Team01_overall,0.00021845190417243136,0.041811846689895474
2021_Team01_overall,0.0002791329886647734,0.04355400696864112
2021_Team01_overall,0.0003398140731571155,0.04355400696864112
2021_Team01_overall,0.0003883589407509891,0.047038327526132406
2021_Team01_overall,0.00044904002524333113,0.050522648083623695
2021_Team01_overall,0.0005097211097356732,0.050522648083623695
2021_Team01_overall,0.0006068108449234205,0.05400696864111498
2021_Team01_overall,0.0006553557125172941,0.05400696864111498
2021_Team01_overall,0.0007403092308065729,0.05400696864111498
2021_Team01_overall,0.0008738076166897254,0.05574912891986063
2021_Team01_overall,0.0009223524842835991,0.05574912891986063
2021_Team01_overall,0.0010679870870652201,0.05749128919860627
2021_Team01_overall,0.001213621689846841,0.059233449477351915
2021_Team01_overall,0.0012985752081361198,0.059233449477351915
2021_Team01_overall,0.0013956649433238672,0.06097560975609756
2021_Team01_overall,0.0014806184616131459,0.06445993031358885
2021_Team01_overall,0.0015777081968008932,0.06445993031358885
2021_Team01_overall,0.0016990703657855774,0.06445993031358885
2021_Team01_overall,0.001868977402364135,0.06794425087108014
2021_Team01_overall,0.002051020655841161,0.06794425087108014
2021_Team01_overall,0.0021117017403335034,0.06968641114982578
2021_Team01_overall,0.002184519041724314,0.07491289198606271
2021_Team01_overall,0.0023058812107089976,0.08362369337979095
2021_Team01_overall,0.0025000606810844923,0.08710801393728224
2021_Team01_overall,0.002694240151459987,0.08710801393728224
2021_Team01_overall,0.002839874754241608,0.08885017421602788
2021_Team01_overall,0.002912692055632418,0.09581881533101046
2021_Team01_overall,0.0031311439598048496,0.10104529616724739
2021_Team01_overall,0.003349595863977281,0.10801393728222997
2021_Team01_overall,0.0035437753343527754,0.11498257839721254
2021_Team01_overall,0.003725818587829802,0.11672473867595819
2021_Team01_overall,0.0039199980582052965,0.12020905923344948
2021_Team01_overall,0.004138449962377728,0.13066202090592335
2021_Team01_overall,0.004308356998956285,0.13588850174216027
2021_Team01_overall,0.004466127818636374,0.13763066202090593
2021_Team01_overall,0.004648171072113401,0.14285714285714285
2021_Team01_overall,0.004866622976285832,0.14982578397212543
2021_Team01_overall,0.005145755964950606,0.15331010452961671
2021_Team01_overall,0.00541275273671691,0.16376306620209058
2021_Team01_overall,0.005752566809874026,0.16898954703832753
2021_Team01_overall,0.006031699798538799,0.1759581881533101
2021_Team01_overall,0.006262287919609699,0.18292682926829268
2021_Team01_overall,0.006517148474477536,0.18815331010452963
2021_Team01_overall,0.00679628146314231,0.1951219512195122
2021_Team01_overall,0.007123959319400956,0.1986062717770035
2021_Team01_overall,0.007500182043253477,0.2073170731707317
2021_Team01_overall,0.007912813417801402,0.2229965156794425
2021_Team01_overall,0.008216218840263113,0.23519163763066203
2021_Team01_overall,0.008580305347217165,0.24390243902439024
2021_Team01_overall,0.009017209155562029,0.259581881533101
2021_Team01_overall,0.009587611349790044,0.26480836236933797
2021_Team01_overall,0.010109468676424186,0.2770034843205575
2021_Team01_overall,0.010534236267870579,0.2926829268292683
2021_Team01_overall,0.010995412510012379,0.30662020905923343
2021_Team01_overall,0.011650768222529672,0.3153310104529617
2021_Team01_overall,0.012172625549163815,0.3205574912891986
2021_Team01_overall,0.012730891526493362,0.3327526132404181
2021_Team01_overall,0.013325566154518314,0.34146341463414637
2021_Team01_overall,0.013871695914949392,0.34843205574912894
2021_Team01_overall,0.014454234326075876,0.3623693379790941
2021_Team01_overall,0.015073181387897764,0.3693379790940767
2021_Team01_overall,0.015971261438384426,0.37456445993031356
2021_Team01_overall,0.016699434452292532,0.3867595818815331
2021_Team01_overall,0.017342653947911357,0.40069686411149824
2021_Team01_overall,0.018265006432194957,0.41289198606271776
2021_Team01_overall,0.019187358916478554,0.42857142857142855
2021_Team01_overall,0.020097575183863688,0.43902439024390244
2021_Team01_overall,0.020813611980873323,0.4529616724738676
2021_Team01_overall,0.021699555814461514,0.45993031358885017
2021_Team01_overall,0.022464137479065026,0.4721254355400697
2021_Team01_overall,0.02326512779436394,0.48606271777003485
2021_Team01_overall,0.024090390543459794,0.4895470383275261
2021_Team01_overall,0.024976334377047986,0.49825783972125437
2021_Team01_overall,0.025801597126143837,0.5104529616724739
2021_Team01_overall,0.02662685987523969,0.5209059233449478
2021_Team01_overall,0.02760989344401563,0.5296167247386759
2021_Team01_overall,0.028338066457923736,0.5365853658536586
2021_Team01_overall,0.02907837568873031,0.5592334494773519
2021_Team01_overall,0.030097817908201655,0.5714285714285714
2021_Team01_overall,0.031020170392485256,0.5818815331010453
2021_Team01_overall,0.032015340178159664,0.5905923344947736
2021_Team01_overall,0.03307119104832642,0.6062717770034843
2021_Team01_overall,0.034381902473361,0.6202090592334495
2021_Team01_overall,0.03543775334352776,0.627177700348432
2021_Team01_overall,0.03659069394888225,0.6428571428571429
2021_Team01_overall,0.03746450156557198,0.662020905923345
2021_Team01_overall,0.03847180756814486,0.6759581881533101
2021_Team01_overall,0.03951552222141314,0.6916376306620209
2021_Team01_overall,0.04068059904366611,0.6986062717770035
2021_Team01_overall,0.04159081531105124,0.705574912891986
2021_Team01_overall,0.042707347265710335,0.7142857142857143
2021_Team01_overall,0.043908832738658705,0.7247386759581882
2021_Team01_overall,0.04485545765673924,0.7317073170731707
2021_Team01_overall,0.0459841258282968,0.740418118466899
2021_Team01_overall,0.04682152479429112,0.7491289198606271
2021_Team01_overall,0.047816694579965534,0.7560975609756098
2021_Team01_overall,0.048860409233233815,0.764808362369338
2021_Team01_overall,0.04991626010340057,0.7822299651567944
2021_Team01_overall,0.05077793150319183,0.7874564459930313
2021_Team01_overall,0.051870191024053984,0.8083623693379791
2021_Team01_overall,0.05299885919561154,0.8153310104529616
2021_Team01_overall,0.054151799800966044,0.8257839721254355
2021_Team01_overall,0.0555110560935945,0.8310104529616724
2021_Team01_overall,0.05653049831306585,0.8397212543554007
2021_Team01_overall,0.057707711352217285,0.8466898954703833
2021_Team01_overall,0.0589334692589626,0.8536585365853658
2021_Team01_overall,0.06019563581640331,0.8658536585365854
2021_Team01_overall,0.06155489210903177,0.8693379790940766
2021_Team01_overall,0.06286560353406637,0.8797909407665505
2021_Team01_overall,0.06421272360979635,0.8850174216027874
2021_Team01_overall,0.06574188693900337,0.8885017421602788
2021_Team01_overall,0.06724677783441346,0.8954703832752613
2021_Team01_overall,0.06871526007912813,0.9041811846689896
2021_Team01_overall,0.07024442340833516,0.9076655052264808
2021_Team01_overall,0.07170076943615136,0.9163763066202091
2021_Team01_overall,0.07335129493434307,0.9285714285714286
2021_Team01_overall,0.0750625015170271,0.9337979094076655
2021_Team01_overall,0.07673729944901575,0.9407665505226481
2021_Team01_overall,0.07875191145416151,0.9425087108013938
2021_Team01_overall,0.08069370615791645,0.945993031358885
2021_Team01_overall,0.08235636787300663,0.9512195121951219
2021_Team01_overall,0.08404330202189374,0.9547038327526133
2021_Team01_overall,0.0856331464355931,0.9547038327526133
2021_Team01_overall,0.08752639627175417,0.9547038327526133
2021_Team01_overall,0.08931042015582903,0.9581881533101045
2021_Team01_overall,0.09133716837787324,0.9599303135888502
2021_Team01_overall,0.09313332847884657,0.9599303135888502
2021_Team01_overall,0.0951964853515862,0.9599303135888502
2021_Team01_overall,0.09730818709191971,0.9634146341463414
2021_Team01_overall,0.0990436661084007,0.9634146341463414
2021_Team01_overall,0.10111895919803879,0.9668989547038328
2021_Team01_overall,0.10295152794970752,0.9668989547038328
2021_Team01_overall,0.10503895725624408,0.9686411149825784
2021_Team01_overall,0.1072962935993592,0.9703832752613241
2021_Team01_overall,0.10945654020728658,0.9721254355400697
2021_Team01_overall,0.11196873710526954,0.9738675958188153
2021_Team01_overall,0.11466297725672953,0.9738675958188153
2021_Team01_overall,0.11727226388990024,0.975609756097561
2021_Team01_overall,0.12012427486104031,0.9773519163763066
2021_Team01_overall,0.12249083715624165,0.980836236933798
2021_Team01_overall,0.12537925677807712,0.980836236933798
2021_Team01_overall,0.12818272288162333,0.980836236933798
2021_Team01_overall,0.13097405276827107,0.980836236933798
2021_Team01_overall,0.1337653826549188,0.9825783972125436
2021_Team01_overall,0.1371149785188961,0.9843205574912892
2021_Team01_overall,0.14030680356319328,0.9860627177700348
2021_Team01_overall,0.1435714459088813,0.9860627177700348
2021_Team01_overall,0.14684822447146775,0.9860627177700348
2021_Team01_overall,0.15027063763683585,0.9860627177700348
2021_Team01_overall,0.15391150270637638,0.9878048780487805
2021_Team01_overall,0.15754023155901842,0.9878048780487805
2021_Team01_overall,0.16109614311026968,0.9878048780487805
2021_Team01_overall,0.165380227675429,0.9878048780487805
2021_Team01_overall,0.16959149493919756,0.9878048780487805
2021_Team01_overall,0.17431248331270177,0.9878048780487805
2021_Team01_overall,0.17916697007208912,0.9878048780487805
2021_Team01_overall,0.18453117794121215,0.9878048780487805
2021_Team01_overall,0.1900531566300153,0.9878048780487805
2021_Team01_overall,0.1958057234398893,0.9878048780487805
2021_Team01_overall,0.20214082866088984,0.9895470383275261
2021_Team01_overall,0.20816039224253016,0.9895470383275261
2021_Team01_overall,0.21460472341561687,0.9895470383275261
2021_Team01_overall,0.2206728318648511,0.9895470383275261
2021_Team01_overall,0.22699580086895313,0.9895470383275261
2021_Team01_overall,0.2333430423068521,0.9895470383275261
2021_Team01_overall,0.2402606859389791,0.9895470383275261
2021_Team01_overall,0.2465715187261827,0.9895470383275261
2021_Team01_overall,0.25313721206825407,0.9895470383275261
2021_Team01_overall,0.25990922109759945,0.9895470383275261
2021_Team01_overall,0.26698463554940655,0.9895470383275261
2021_Team01_overall,0.2741692759532998,0.9912891986062717
2021_Team01_overall,0.2814752785261778,0.9912891986062717
2021_Team01_overall,0.288708463797665,0.9912891986062717
2021_Team01_overall,0.2962086458409185,0.9912891986062717
2021_Team04_overall,0.01259739314061021,0.21254355400696864
2021_Team04_overall,0.01777955775625622,0.2578397212543554
2021_Team04_overall,0.026736085827325905,0.28222996515679444
2021_Team04_overall,0.03781645185562756,0.3519163763066202
2021_Team04_overall,0.06224665647224447,0.3902439024390244
2021_Team04_overall,0.0961188378358698,0.4686411149825784
2021_Team04_overall,0.142527731255613,0.5557491289198606
2021_Team04_overall,0.17578096555741643,0.6358885017421603
2021_Team04_overall,0.2173232360008738,0.7073170731707317
2021_Team04_overall,0.2781014102284036,0.794425087108014
2021_Team08_overall,0.008738076166897256,0.22822299651567945
2021_Team08_overall,0.00909002645695284,0.23519163763066203
2021_Team08_overall,0.009429840530109954,0.23519163763066203
2021_Team08_overall,0.009806063253962475,0.23693379790940766
2021_Team08_overall,0.010194422194713464,0.2421602787456446
2021_Team08_overall,0.010692007087550668,0.24738675958188153
2021_Team08_overall,0.011189591980387874,0.24738675958188153
2021_Team08_overall,0.011541542270443458,0.2508710801393728
2021_Team08_overall,0.011954173644991383,0.2578397212543554
2021_Team08_overall,0.01235466880264084,0.2613240418118467
2021_Team08_overall,0.012912934779970388,0.2665505226480836
2021_Team08_overall,0.013446928323502997,0.2700348432055749
2021_Team08_overall,0.01411442025291876,0.27177700348432055
2021_Team08_overall,0.014830457049928397,0.2735191637630662
2021_Team08_overall,0.015679992232821186,0.27526132404181186
2021_Team08_overall,0.0164809825481201,0.2804878048780488
2021_Team08_overall,0.017269836646520546,0.2874564459930314
2021_Team08_overall,0.01802228209422559,0.29442508710801396
2021_Team08_overall,0.019175222699580087,0.2979094076655052
2021_Team08_overall,0.020400980606325395,0.29965156794425085
2021_Team08_overall,0.021553921211679896,0.3048780487804878
2021_Team08_overall,0.0229738585888007,0.3118466898954704
2021_Team08_overall,0.02432097866453069,0.3205574912891986
2021_Team08_overall,0.025740916041651497,0.32926829268292684
2021_Team08_overall,0.027488531275030946,0.3362369337979094
2021_Team08_overall,0.029393917328090487,0.3397212543554007
2021_Team08_overall,0.0313478482487439,0.34494773519163763
2021_Team08_overall,0.03348382242287434,0.3519163763066202
2021_Team08_overall,0.035874657151872616,0.3588850174216028
2021_Team08_overall,0.038496080001941796,0.3693379790940767
2021_Team08_overall,0.041554406660355835,0.38153310104529614
2021_Team08_overall,0.04535304254957644,0.3885017421602787
2021_Team08_overall,0.049624990897837326,0.39547038327526135
2021_Team08_overall,0.05423675331925532,0.40418118466898956
2021_Team08_overall,0.05997718391223088,0.4181184668989547
2021_Team08_overall,0.06683414645986553,0.43031358885017423
2021_Team08_overall,0.07622757833928008,0.44076655052264807
2021_Team08_overall,0.09042695211048812,0.4616724738675958
2021_Team08_overall,0.11685963251535231,0.49825783972125437
2021_Team08_overall,0.271220175246972,0.5975609756097561
2021_Team09_overall,0.09496589723051531,0.5627177700348432
2021_Team09_overall,0.09626447243865142,0.5644599303135889
2021_Team09_overall,0.10959003859316974,0.5644599303135889
2021_Team09_overall,0.11461443238913566,0.5662020905923345
2021_Team09_overall,0.11916551372606131,0.5662020905923345
2021_Team09_overall,0.12817058666472486,0.5662020905923345
2021_Team09_overall,0.13319498046069078,0.5679442508710801
2021_Team09_overall,0.14161751498822786,0.5679442508710801
2021_Team09_overall,0.15076822252967306,0.5696864111498258
2021_Team09_overall,0.1549430811427462,0.573170731707317
2021_Team09_overall,0.16900895652807107,0.578397212543554
2021_Team09_overall,0.17581737420811186,0.5853658536585366
2021_Team09_overall,0.19061142260734484,0.8205574912891986
2021_Team09_overall,0.19221340323794267,0.8432055749128919
2021_Team09_overall,0.20988373504211266,0.8606271777003485
2021_Team09_overall,0.21984756911575523,0.8658536585365854
2021_Team09_overall,0.23909560911672614,0.9616724738675958
2021_Team09_overall,0.2688050680841768,0.9686411149825784
2021_Team09_overall,0.28891477948493893,0.9686411149825784
